0,1,2,3
polyinosinic-polycytidylic acid,L03AX07,9606.ENSP00000347165,IL28B
aminopyrine,,9606.ENSP00000325822,CYP11B2
bendrofluazide,C03AA01,9606.ENSP00000237041,CA14
glycerophosphocholine,N07AX02,9606.ENSP00000270474,PDE4A
sulfobromophthalein,V04CE02,9606.ENSP00000261196,SLCO1B3
methimazole,H03BB02,9606.ENSP00000008553,FMO3
diazoxide,C02DA01 V03AH01,9606.ENSP00000252321,KCNA5
felodipine,C08CA02,9606.ENSP00000352358,TRPV6
clopidogrel,B01AC04,9606.ENSP00000319435,ENSP00000319435
tripelennamine,D04AA04 R06AC04,9606.ENSP00000221130,GSR
flurbiprofen,M01AE09 M02AA19 S01BC04,D011451,D011451
diisopropylfluorophosphate,S01EB07,9606.ENSP00000352639,ELA2A
pioglitazone,A10BG03,9606.ENSP00000226840,AADAT
verapamil,C08DA01,D000262,D000262
losartan,C09CA01,9606.ENSP00000353679,MME
carbachol,N07AB01 S01EB02,9606.ENSP00000350183,CACNA1E
indomethacin,C01EB03 M01AB01 M02AA23 S01BC01,9606.ENSP00000314879,ALOXE3
melphalan,L01AA03,9606.ENSP00000261622,SLC7A5
indomethacin,C01EB03 M01AB01 M02AA23 S01BC01,9606.ENSP00000316970,ALOX15B
Triton WR-1339,R05CA01,D008074,D008074
diflunisal,N02BA11,9606.ENSP00000186982,PTGS2
glibenclamide,A10BB01,9606.ENSP00000321334,LPA
diosmetin,,9606.ENSP00000260682,CYP2C9
pentoxifylline,C04AD03,9606.ENSP00000245552,NT5C
tamoxifen,L02BA01,9606.ENSP00000340361,ACVR2B
flutamide,L02BB01,9606.ENSP00000260433,CYP19A1
colchicine,M04AC01,9606.ENSP00000211998,VCL
desipramine,N06AA01,9606.ENSP00000316244,HTR1A
phentolamine,C04AB01 G04BE05,9606.ENSP00000195455,AC1
rivastigmine,N06DA03,9606.ENSP00000350037,ACHE
verapamil,C08DA01,9606.ENSP00000297169,KCNK5
dyphylline,R03DA01,9606.ENSP00000305505,PDE7B
verapamil,C08DA01,9606.ENSP00000189978,MUSK
ET-743,L01CX01,9606.ENSP00000336528,NR1I2
metyrapone,V04CD01,9606.ENSP00000261835,CYP46A1
reserpine,C02AA02,9606.ENSP00000323056,ABCC13
salicylate,D01AE12 S01BC08 N02BA12 N02BA04,9606.ENSP00000215832,MAPK1
Cardiovasc,C08CA13,9606.ENSP00000301050,CACNB3
bortezomib,L01XX32,9606.ENSP00000315743,CCNG2
isoflurane,N01AB06,9606.ENSP00000264428,GLRB
iothalamate,V08AA01,9606.ENSP00000338964,GGTL3
diisopropylfluorophosphate,S01EB07,9606.ENSP00000342447,ENSP00000342447
imatinib,L01XE01,9606.ENSP00000275493,EGFR
ketanserin,C02KD01,9606.ENSP00000254235,ADCY7
sulfasalazine,A07EC01,9606.ENSP00000216797,NFKBIA
clenbuterol,R03AC14 R03CC13,9606.ENSP00000349707,MYO6
clonidine,C02AC01 N02CX02 S01EA04,9606.ENSP00000347754,HTR3A
carbamazepine,N03AF01,9606.ENSP00000353292,SCNN1A
enflurane,N01AB04,9606.ENSP00000275066,GABRR1
bepridil,C08EA02,9606.ENSP00000350183,CACNA1E
troglitazone,A10BG01,9606.ENSP00000256897,CCNH
salicylate,D01AE12 S01BC08 N02BA12 N02BA04,9606.ENSP00000313643,ENSP00000313643
diisopropylfluorophosphate,S01EB07,9606.ENSP00000252813,PGPEP1
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05,9606.ENSP00000240343,DYNLL2
tamoxifen,L02BA01,9606.ENSP00000347441,NR3C2
warfarin,B01AA03,9606.ENSP00000352346,PCSK7
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000292427,CYP11B1
tolbutamide,A10BB03 V04CA01,9606.ENSP00000311095,CYP4A11
diazoxide,C02DA01 V03AH01,9606.ENSP00000312811,KCNK10
Cardiovasc,C08CA13,9606.ENSP00000222212,CACNG7
minoxidil,C02DC01 D11AX01,9606.ENSP00000297404,KCNV1
lansoprazole,A02BC03,9606.ENSP00000333946,COQ6
clofibrate,C10AB01,9606.ENSP00000265713,MYST3
lacidipine,C08CA09,9606.ENSP00000277549,CACNA1B
clofibrate,C10AB01,9606.ENSP00000216862,CYP24A1
tolbutamide,A10BB03 V04CA01,9606.ENSP00000343074,ENSP00000343074
irbesartan,C09CA04,D018932,D018932
losartan,C09CA01,9606.ENSP00000295897,ALB
captopril,C09AA01,9606.ENSP00000330560,ADAM29
tolbutamide,A10BB03 V04CA01,9606.ENSP00000303960,ABCC8
phenoxybenzamine,C04AX02,9606.ENSP00000319984,CHRM2
paraoxon,S01EB10,9606.ENSP00000271153,CYP4B1
diethylstilbestrol,G03CB02 G03CC05 L02AA01,D011965,D011965
ziprasidone,N05AE04,9606.ENSP00000327652,DRD1
clofibrate,C10AB01,9606.ENSP00000332258,AGRP1
chlorpromazine,N05AA01,9606.ENSP00000272298,CALM1
cerivastatin,C10AA06,9606.ENSP00000285985,CYP2C8
ethylmorphine,R05DA01 S01XA06,9606.ENSP00000303875,CYP21A2
methylprednisolone,D07AA01 D10AA02 H02AB04,9606.ENSP00000264613,CP
metoclopramide,A03FA01,9606.ENSP00000304290,CHRNB1
clenbuterol,R03AC14 R03CC13,9606.ENSP00000352834,ENSP00000352834
procyclidine,N04AA04,9606.ENSP00000189978,MUSK
hydrochlorothiazide,C03AA03,9606.ENSP00000345659,CA7
reserpine,C02AA02,D050486,D050486
papaverine,A03AD01 G04BE02,9606.ENSP00000279230,PLCB3
chlorpromazine,N05AA01,D002147,D002147
alprazolam,N05BA12,9606.ENSP00000294337,CYP4A22
mecamylamine,C02BB01,9606.ENSP00000250699,CHRNA10
methohexital,N01AF01 N05CA15,9606.ENSP00000274545,GABRA6
fluticasone propionate,,9606.ENSP00000302935,IL16
phenobarbital,N03AA02,9606.ENSP00000285981,CYP2C19
phentolamine,C04AB01 G04BE05,D011941,D011941
ethacrynic acid,C03CC01,9606.ENSP00000196968,GSTP1
metergoline,G02CB05,D011985,D011985
lansoprazole,A02BC03,9606.ENSP00000268062,CYP1A1
aclarubicin,L01DB04,9606.ENSP00000215840,TOP3B
paraoxon,S01EB10,9606.ENSP00000267160,ESD
ebastine,R06AX22,D011969,D011969
THA,N06DA01,9606.ENSP00000306490,CHRM1
metformin,A10BA02,D010959,D010959
cyclothiazide,C03AA09,9606.ENSP00000274547,GABRB2
valsartan,C09CA03,D018932,D018932
imatinib,L01XE01,9606.ENSP00000286301,CSF1R
desferrioxamine,V03AC01,9606.ENSP00000342007,CYP1A2
dextromethorphan,R05DA09,9606.ENSP00000279593,GRIN2B
diisopropylfluorophosphate,S01EB07,9606.ENSP00000268281,PRSS36
tolmetin,M01AB03 M02AA21,9606.ENSP00000327545,NPTXR
thalidomide,L04AX02,9606.ENSP00000294983,ZCYTO10
verapamil,C08DA01,9606.ENSP00000310557,KCNE3
felodipine,C08CA02,9606.ENSP00000264278,CYP20A1
ambenonium,N07AA30,D000110,D000110
mitomycin C,L01DC03,9606.ENSP00000215840,TOP3B
gabapentin,N03AX12,9606.ENSP00000244411,ITPR3
lansoprazole,A02BC03,9606.ENSP00000301146,CYP2A7
hydrocodone,R05DA03,9606.ENSP00000328264,OPRM1
imatinib,L01XE01,9606.ENSP00000224764,BMPR1A
dobutamine,C01CA07,D000262,D000262
procyclidine,N04AA04,9606.ENSP00000292212,CHRNB2
dobutamine,C01CA07,9606.ENSP00000355401,ENSP00000355401
mianserin,N06AX03,9606.ENSP00000276198,HTR2C
probucol,C10AX02,9606.ENSP00000263258,FTL
butorphanol,N02AF01,D017450,D017450
propanidid,N01AX04,9606.ENSP00000282673,LIPL3
triazolam,N05CD05,9606.ENSP00000345982,GABRE
colchicine,M04AC01,9606.ENSP00000225964,COL1A1
thioridazine,N05AC02,9606.ENSP00000306662,ADRA1B
pimozide,N05AG02,9606.ENSP00000262209,TRPA1
chlordiazepoxide,N05BA02,9606.ENSP00000295454,GABRB1
paraoxon,S01EB10,9606.ENSP00000260706,CH25H
diosmetin,,9606.ENSP00000001146,CYP26B1
troglitazone,A10BG01,9606.ENSP00000309181,CCNE2
azapropazone,M01AX04,9606.ENSP00000307549,NPTX1
norethisterone,G03AC01 G03DC02,D008075,D008075
troglitazone,A10BG01,9606.ENSP00000237654,CCNI
valproic acid,N03AG01,9606.ENSP00000333633,MTA1
verapamil,C08DA01,9606.ENSP00000321594,SCNN1D
nicotine,N07BA01,9606.ENSP00000334315,ENSP00000334315
diisopropylfluorophosphate,S01EB07,9606.ENSP00000303963,CTRB1
amphetamine,N06BA01 N06BA02,9606.ENSP00000282499,GRIA4
adrafinil,N06BX17,9606.ENSP00000348729,ADRA1C
adenosylcobalamin,B03BA04,9606.ENSP00000281317,MMAA
6-mercaptopurine,,9606.ENSP00000312304,TPMT
gabapentin,N03AX12,9606.ENSP00000262209,TRPA1
gabapentin,N03AX12,9606.ENSP00000297504,ACCN3
trimipramine,N06AA06,9606.ENSP00000216862,CYP24A1
nifedipine,C08CA05,9606.ENSP00000353174,RYR2
mepyramine,D04AA02 R06AC01,9606.ENSP00000253799,AOC2
sevoflurane,N01AB08,D000410,D000410
estrogen,G03CA01 L02AA03,9606.ENSP00000317674,APOL1
metaraminol,C01CA09,9606.ENSP00000303199,ADRA1D
reset,N06BX11,9606.ENSP00000267853,GRINL1A
propoxyphene,N02AC04,9606.ENSP00000334592,CYP2R1
clofibrate,C10AB01,9606.ENSP00000350830,ALAS2
chlorpromazine,N05AA01,9606.ENSP00000320944,ADRA2B
lamotrigine,N03AX09,9606.ENSP00000353174,RYR2
orphenadrine,M03BC01 N04AB02,9606.ENSP00000332679,CYP2A13
pimozide,N05AG02,9606.ENSP00000349320,CACNA2D1
pentoxifylline,C04AD03,9606.ENSP00000264832,ICAM1
camostat mesilate,B02AB04,9606.ENSP00000245816,CLPP
toremifene,L02BA02,9606.ENSP00000221700,CYP4F2
carbamazepine,N03AF01,9606.ENSP00000322460,SCN4B
benazepril,C09AA07,D007703,D007703
caffeine,N06BC01,9606.ENSP00000262138,CACNG4
reserpine,C02AA02,9606.ENSP00000218104,ABCD1
imatinib,L01XE01,9606.ENSP00000267101,ERBB3
glibenclamide,A10BB01,9606.ENSP00000252491,APOC1
caffeine,N06BC01,D011983,D011983
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000221307,CYP4F3
nifedipine,C08CA05,9606.ENSP00000335272,PKD1L3
nifedipine,C08CA05,9606.ENSP00000268053,CYP11A1
rosiglitazone,A10BG02,9606.ENSP00000251424,CFHL4
terbutaline,R03AC03 R03CC03,9606.ENSP00000286355,ADCY8
diisopropylfluorophosphate,S01EB07,9606.ENSP00000337701,PNPLA2
caffeine,N06BC01,9606.ENSP00000276410,CHRNA6
Linomide,L03AX02,9606.ENSP00000347165,IL28B
lacidipine,C08CA09,9606.ENSP00000309052,CATSPER1
lacidipine,C08CA09,9606.ENSP00000288139,CACNA1D
gabapentin,N03AX12,9606.ENSP00000231420,AGXT2
prazosin,C02CA01,9606.ENSP00000302811,MTNR1A
N-butyldeoxynojirimycin,A16AX06,D000520,D000520
trifluoperazine,N05AB06,9606.ENSP00000205890,MYO15A
dibutyryl cyclic AMP,C01CE04,D001094,D001094
rapamycin,L04AA10,9606.ENSP00000314067,PAK2
paraoxon,S01EB10,9606.ENSP00000298771,PNLIPRP2
metoclopramide,A03FA01,9606.ENSP00000316244,HTR1A
pentoxifylline,C04AD03,9606.ENSP00000229135,IFNG
zonisamide,N03AX15,9606.ENSP00000264432,ACCN5
indomethacin,C01EB03 M01AB01 M02AA23 S01BC01,9606.ENSP00000272190,ENSP00000272190
troglitazone,A10BG01,9606.ENSP00000348234,TAT
pantoprazole,A02BC02,9606.ENSP00000260682,CYP2C9
isoproterenol,C01CA02 R03AB02 R03CB01,9606.ENSP00000305372,ADRB2
ouabain,C01AC01,D000254,D000254
pentoxifylline,C04AD03,9606.ENSP00000251959,PLCD4
D-600,C08DA02,9606.ENSP00000352608,RYR1
desferrioxamine,V03AC01,9606.ENSP00000271153,CYP4B1
pentylenetetrazol,R07AB03,D011963,D011963
moclobemide,N06AG02,9606.ENSP00000285981,CYP2C19
riluzole,N07XX02,9606.ENSP00000228468,ENSP00000228468
terbutaline,R03AC03 R03CC03,9606.ENSP00000312126,ADCY4
fluticasone propionate,,9606.ENSP00000271401,XCL1
bendrofluazide,C03AA01,9606.ENSP00000309649,CA5A
candesartan,C09CA06,9606.ENSP00000325822,CYP11B2
irbesartan,C09CA04,9606.ENSP00000293280,CCL23
nilvadipine,C08CA10,9606.ENSP00000263942,CACNA1S
nilvadipine,C08CA10,D020747,D020747
spironolactone,C03DA01,9606.ENSP00000271629,ECM1
diisopropylfluorophosphate,S01EB07,9606.ENSP00000324497,CPA5
fasudil,C04AX32,9606.ENSP00000217652,MLCB
etoposide,L01CB01,9606.ENSP00000352262,MLL
phenytoin,N03AB02,9606.ENSP00000266376,CACNA1C
bezafibrate,C10AB02,9606.ENSP00000263258,FTL
ziprasidone,N05AE04,9606.ENSP00000276198,HTR2C
Linomide,L03AX02,9606.ENSP00000229681,TNF
felodipine,C08CA02,9606.ENSP00000288197,CACNA2D3
mifepristone,G03XB01,9606.ENSP00000219070,MMP2
methotrexate,L01BA01 L04AX03,9606.ENSP00000285753,SLC16A1
imatinib,L01XE01,9606.ENSP00000276497,LYN
reserpine,C02AA02,9606.ENSP00000306662,ADRA1B
clenbuterol,R03AC14 R03CC13,D018343,D018343
nitroglycerin,C01DA02 D03AX07,9606.ENSP00000300283,CKMT
salbutamol,R03AC02 R03CC02,9606.ENSP00000294016,ADCY9
rosiglitazone,A10BG02,9606.ENSP00000327545,NPTXR
losartan,C09CA01,D048051,D048051
bepridil,C08EA02,D015222,D015222
verapamil,C08DA01,9606.ENSP00000348729,ADRA1C
DCF,L01XX08,9606.ENSP00000352331,ADA
ethylmorphine,R05DA01 S01XA06,9606.ENSP00000343074,ENSP00000343074
GHB,,9606.ENSP00000331912,GABRG3
BCNU,L01AD01,9606.ENSP00000262661,GPX7
rosiglitazone,A10BG02,9606.ENSP00000236850,ENSP00000236850
docetaxel,L01CD02,9606.ENSP00000248151,TUBB4Q
fulvestrant,L02BA03,9606.ENSP00000227507,CCND1
D-600,C08DA02,9606.ENSP00000350183,CACNA1E
bezafibrate,C10AB02,9606.ENSP00000248598,FGL2
pramipexole,N04BC05,9606.ENSP00000347474,DRD2
diazoxide,C02DA01 V03AH01,9606.ENSP00000330043,KCNQ3
clofibrate,C10AB01,9606.ENSP00000317525,SOAT1
fluoxetine,N06AB03,9606.ENSP00000261668,HTR2A
clofibrate,C10AB01,9606.ENSP00000265641,CPT1A
remifentanil,N01AH06,9606.ENSP00000265572,OPRK1
methadol,,9606.ENSP00000290291,OGFR
phenobarbital,N03AA02,9606.ENSP00000342007,CYP1A2
aminopyrine,,9606.ENSP00000268062,CYP1A1
repaglinide,A10BX02,9606.ENSP00000337915,CYP3A4
nordihydroguaiaretic acid,L01XX10,9606.ENSP00000235865,PLA2G5
deflazacort,H02AB13,9606.ENSP00000324909,PMF1
etomidate,N01AX07,9606.ENSP00000299267,GABRB3
succinylcholine,M03AB01,D011976,D011976
nortriptyline,N06AA10,D050484,D050484
felodipine,C08CA02,9606.ENSP00000330916,CACNB4
UK-738,N04AC30,9606.ENSP00000319984,CHRM2
mifepristone,G03XB01,9606.ENSP00000342007,CYP1A2
paraoxon,S01EB10,9606.ENSP00000309757,LPL
phenytoin,N03AB02,9606.ENSP00000351401,CACNA1H
ibopamine,C01CA16 S01FB03,9606.ENSP00000303199,ADRA1D
nilvadipine,C08CA10,9606.ENSP00000351401,CACNA1H
minoxidil,C02DC01 D11AX01,9606.ENSP00000282903,PLOD2
halothane,N01AB01,9606.ENSP00000274118,ENSP00000274118
aminoglutethimide,L02BG01,9606.ENSP00000346625,CYP2D6
carbachol,N07AB01 S01EB02,9606.ENSP00000262958,GNA15
ticlopidine,B01AC05,9606.ENSP00000308541,ENSP00000308541
captopril,C09AA01,9606.ENSP00000344847,ADAMTS12
spironolactone,C03DA01,9606.ENSP00000307959,DMH
caffeine,N06BC01,9606.ENSP00000217176,CHRNA4
riluzole,N07XX02,9606.ENSP00000338004,BZRP
phenytoin,N03AB02,9606.ENSP00000006839,SCN4A
imiquimod,D06BB10,9606.ENSP00000008180,IL32
pentoxifylline,C04AD03,D010196,D010196
probucol,C10AX02,9606.ENSP00000312968,GPX2
8-methoxypsoralen,D05AD02 D05BA02,D003577,D003577
tolbutamide,A10BB03 V04CA01,9606.ENSP00000301173,CYP2S1
desogestrel,G03AC09,9606.ENSP00000223298,ENSP00000223298
hydrocodone,R05DA03,9606.ENSP00000234961,OPRD1
tirofiban,B01AC17,9606.ENSP00000341838,TNNI3
nisoldipine,C08CA07,9606.ENSP00000349320,CACNA2D1
gemcitabine,L01BC05,9606.ENSP00000309614,SLC29A2
spironolactone,C03DA01,9606.ENSP00000351163,COL11A1
miglitol,A10BF02,9606.ENSP00000264382,ENSP00000264382
cilnidipine,C08CA14,9606.ENSP00000350183,CACNA1E
lidocaine,C01BB01 C05AD01 D04AB01 N01BB02 R02AD02 S01HA07 S02DA01,D009961,D009961
fenofibrate,C10AB05,9606.ENSP00000264998,PRO1400
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05,D000262,D000262
butorphanol,N02AF01,9606.ENSP00000234961,OPRD1
clofibrate,C10AB01,9606.ENSP00000301146,CYP2A7
trifluoperazine,N05AB06,9606.ENSP00000274203,MYO10
isoproterenol,C01CA02 R03AB02 R03CB01,D019837,D019837
ibopamine,C01CA16 S01FB03,D011943,D011943
dibutyryl cyclic AMP,C01CE04,9606.ENSP00000269593,IGFBP4
trimeprazine,R06AD01,9606.ENSP00000347299,ENSP00000347299
bezafibrate,C10AB02,9606.ENSP00000274024,FABP2
diisopropylfluorophosphate,S01EB07,9606.ENSP00000300060,ANPEP
beraprost sodium,B01AC19,9606.ENSP00000297323,ADCY1
pentoxifylline,C04AD03,9606.ENSP00000318550,PDE6C
ciprofibrate,C10AB08,D001054,D001054
verapamil,C08DA01,9606.ENSP00000262304,PKD1
diisopropylfluorophosphate,S01EB07,9606.ENSP00000265283,PCSK5
fluphenazine,N05AB02,9606.ENSP00000195455,AC1
phenylbutazone,M01AA01 M02AA01,9606.ENSP00000316970,ALOX15B
raloxifene,G03XC01,9606.ENSP00000250080,SHBG
olopatadine,R01AC08 S01GX09,D011968,D011968
scopolamine,A04AD01 N05CM05 S01FA02,9606.ENSP00000240132,CHRNA2
phenylephrine,C01CA06 R01AA04 R01AB01 R01BA03 S01FB01 S01GA05,9606.ENSP00000274203,MYO10
gallamine,M03AC02,9606.ENSP00000250699,CHRNA10
diosmetin,,9606.ENSP00000269703,ENSP00000269703
alprenolol,C07AA01,9606.ENSP00000297323,ADCY1
ibuprofen,C01EB16 G02CC01 M01AE01 M02AA13 M01AE14,9606.ENSP00000186982,PTGS2
phenylbutazone,M01AA01 M02AA01,9606.ENSP00000351029,HLA-A
neostigmine,N07AA01 S01EB06,9606.ENSP00000240132,CHRNA2
metformin,A10BA02,D000103,D000103
Ronicol,C04AC02 C10AD05,9606.ENSP00000260645,ABCG5
ACA,B02AA01,9606.ENSP00000260116,TTPA
baclofen,M03BX01,9606.ENSP00000299267,GABRB3
estrogen,G03CA01 L02AA03,9606.ENSP00000223298,ENSP00000223298
amiloride,C03DB01,9606.ENSP00000297504,ACCN3
N-butyldeoxynojirimycin,A16AX06,D005959,D005959
sevoflurane,N01AB08,9606.ENSP00000349000,GABRG2
echothiophate,S01EB03,9606.ENSP00000276410,CHRNA6
diclofenac,D11AX18 M01AB05 M02AA15 S01BC03,9606.ENSP00000342007,CYP1A2
aspirin,A01AD05 B01AC06 N02BA01,9606.ENSP00000336829,FGG
carteolol,C07AA15 S01ED05,9606.ENSP00000224356,CYP26A1
D-600,C08DA02,9606.ENSP00000321618,CACNA1F
estrogen,G03CA01 L02AA03,D019363,D019363
probenecid,M04AB01,9606.ENSP00000265724,ABCB1
gabapentin,N03AX12,9606.ENSP00000280663,CACNA2D4
brinzolamide,S01EC04,9606.ENSP00000237041,CA14
bortezomib,L01XX32,9606.ENSP00000259457,PSMB7
D-600,C08DA02,9606.ENSP00000350979,CACNA1G
lamotrigine,N03AX09,9606.ENSP00000350979,CACNA1G
acarbose,A10BF01,9606.ENSP00000330484,AMY2B
d-tubocurarine,M03AA02,9606.ENSP00000299847,CHRFAM7A
glycerophosphocholine,N07AX02,9606.ENSP00000328224,PLA2G2A
milnacipran,N06AX17,9606.ENSP00000219833,SLC6A2
miglitol,A10BF02,9606.ENSP00000314501,GBA3
felodipine,C08CA02,D003577,D003577
cocaine,N01BC01 R02AD03 S01HA01 S02DA02,9606.ENSP00000301218,GRIK5
chlorthalidone,C03BA04,9606.ENSP00000313088,NETO1
etoposide,L01CB01,9606.ENSP00000286648,DCK
gemcitabine,L01BC05,9606.ENSP00000311032,CASP3
furosemide,C03CA01,D028021,D028021
olanzapine,N05AH03,9606.ENSP00000347299,ENSP00000347299
nordihydroguaiaretic acid,L01XX10,9606.ENSP00000230036,GPLD1
Ronicol,C04AC02 C10AD05,9606.ENSP00000317674,APOL1
cytosine arabinoside,L01BC01,9606.ENSP00000351697,REV3L
tamoxifen,L02BA01,9606.ENSP00000313925,DHTR
methotrexate,L01BA01 L04AX03,9606.ENSP00000265724,ABCB1
salicylate,D01AE12 S01BC08 N02BA12 N02BA04,9606.ENSP00000236251,AOP2
warfarin,B01AA03,9606.ENSP00000354631,F5
repaglinide,A10BX02,9606.ENSP00000294725,ENSP00000294725
tamoxifen,L02BA01,9606.ENSP00000296220,OSBPL11
estrogen,G03CA01 L02AA03,D005723,D005723
diazoxide,C02DA01 V03AH01,9606.ENSP00000302166,KCNK9
bambuterol,R03CC12,D002802,D002802
lacidipine,C08CA09,9606.ENSP00000349597,ITPR1
spironolactone,C03DA01,9606.ENSP00000286744,ADAMTSL3
pimozide,N05AG02,9606.ENSP00000350183,CACNA1E
sulfinpyrazone,M04AB02,9606.ENSP00000298215,SLC16A9
glibenclamide,A10BB01,9606.ENSP00000252486,APOE
irbesartan,C09CA04,9606.ENSP00000351671,CCL20
ketamine,N01AX14 N01AX03,9606.ENSP00000315602,CHRNA3
silymarin,A05BA03,9606.ENSP00000253778,GFPT2
milrinone,C01CE02,9606.ENSP00000230036,GPLD1
buspirone,N05BE01,D011954,D011954
dobutamine,C01CA07,9606.ENSP00000312126,ADCY4
modafinil,N06BA07,D050483,D050483
desferrioxamine,V03AC01,9606.ENSP00000309477,ACO1
polyinosinic-polycytidylic acid,L03AX07,9606.ENSP00000231228,IL12B
trimipramine,N06AA06,9606.ENSP00000244043,PTGIS
capecitabine,L01BC06,9606.ENSP00000264381,BCHE
probucol,C10AX02,9606.ENSP00000289906,APOA2
desferrioxamine,V03AC01,9606.ENSP00000258415,CYP27A1
sumatriptan,N02CC01,9606.ENSP00000313661,HTR1D
dobutamine,C01CA07,9606.ENSP00000286355,ADCY8
diosmetin,,D003577,D003577
capecitabine,L01BC06,9606.ENSP00000345063,PAFAH2
bortezomib,L01XX32,9606.ENSP00000317598,VEGF
fludarabine,L01BB05,9606.ENSP00000302955,RRM2
triamcinolone,A01AC01 D07AB09 D07XB02 H02AB08 R01AD11 R03BA06 S01BA05,9606.ENSP00000231509,NR3C1
bezafibrate,C10AB02,9606.ENSP00000306099,FGB
8-methoxypsoralen,D05AD02 D05BA02,9606.ENSP00000303875,CYP21A2
irinotecan,L01XX19,D004264,D004264
fluvastatin,C10AA04,9606.ENSP00000233156,TFPI
cetirizine,R06AE07 R06AE09,9606.ENSP00000306512,IL8
ketanserin,C02KD01,9606.ENSP00000308685,ADCY5
misoprostol,A02BB01,D011982,D011982
salicylate,D01AE12 S01BC08 N02BA12 N02BA04,9606.ENSP00000345524,MAPK9
dyphylline,R03DA01,9606.ENSP00000287600,PDE6D
phenobarbital,N03AA02,9606.ENSP00000353588,LIPH
cabergoline,G02CB03 N04BC06,D017448,D017448
levosimendan,C01CX08,9606.ENSP00000355066,TNNI1
methotrexate,L01BA01 L04AX03,9606.ENSP00000338064,ABCC10
montelukast,R03DC03,9606.ENSP00000307445,LTB4R
physostigmine,S01EB05 V03AB19,9606.ENSP00000258385,CHRND
vigabatrin,N03AG04,9606.ENSP00000268251,ABAT
methotrexate,L01BA01 L04AX03,9606.ENSP00000344322,SVCT2
rapamycin,L04AA10,9606.ENSP00000263326,IL1F7
troglitazone,A10BG01,9606.ENSP00000333639,IL28A
rapamycin,L04AA10,9606.ENSP00000346006,RPS6
silymarin,A05BA03,9606.ENSP00000261254,CCND2
mifepristone,G03XB01,D001141,D001141
losartan,C09CA01,9606.ENSP00000261955,COL23A1
fluphenazine,N05AB02,9606.ENSP00000308685,ADCY5
tamoxifen,L02BA01,9606.ENSP00000318723,OSBPL6
diclofenac,D11AX18 M01AB05 M02AA15 S01BC03,9606.ENSP00000258415,CYP27A1
acetylcarnitine,N06BX12,9606.ENSP00000296543,NARG1
methysergide,N02CA04,9606.ENSP00000335511,HTR3E
hydroxyzine,N05BB01,9606.ENSP00000342560,HRH3
etomidate,N01AX07,D011963,D011963
alprenolol,C07AA01,9606.ENSP00000280155,ADRA2A
pindolol,C07AA03,9606.ENSP00000238349,TRIM32
doxazosin,C02CA04,9606.ENSP00000233156,TFPI
mianserin,N06AX03,9606.ENSP00000260600,KIAA0511
rapamycin,L04AA10,9606.ENSP00000349811,FKBP5
rosiglitazone,A10BG02,9606.ENSP00000341785,ADIPOR1
imatinib,L01XE01,9606.ENSP00000321899,FYN
rapamycin,L04AA10,9606.ENSP00000008180,IL32
propylthiouracil,H03BA02,9606.ENSP00000355248,DIO1
clonidine,C02AC01 N02CX02 S01EA04,9606.ENSP00000355401,ENSP00000355401
bezafibrate,C10AB02,9606.ENSP00000317674,APOL1
pentobarbital,N05CA01,9606.ENSP00000295454,GABRB1
etoposide,L01CB01,9606.ENSP00000265164,CASP6
amiloride,C03DB01,9606.ENSP00000338508,EEF1B2
Linomide,L03AX02,9606.ENSP00000328111,IL17E
pentobarbital,N05CA01,9606.ENSP00000023897,GABRA1
felodipine,C08CA02,9606.ENSP00000353362,CACNA1A
procaine,C05AD05 N01BA02 S01HA05,9606.ENSP00000299333,SCN3B
halothane,N01AB01,9606.ENSP00000276369,GABRQ
caffeine,N06BC01,9606.ENSP00000321618,CACNA1F
procaine,C05AD05 N01BA02 S01HA05,9606.ENSP00000347754,HTR3A
doxazosin,C02CA04,9606.ENSP00000252486,APOE
procyclidine,N04AA04,9606.ENSP00000304290,CHRNB1
lovastatin,C10AA02,9606.ENSP00000252486,APOE
cocaine,N01BC01 R02AD03 S01HA01 S02DA02,9606.ENSP00000285900,GRIA1
alprazolam,N05BA12,9606.ENSP00000342007,CYP1A2
fluspirilene,N05AG01,9606.ENSP00000176183,ENSP00000176183
alphaxalone,N01AX05,9606.ENSP00000342957,GABRD
ketanserin,C02KD01,9606.ENSP00000348729,ADRA1C
lansoprazole,A02BC03,9606.ENSP00000303875,CYP21A2
caffeine,N06BC01,9606.ENSP00000001146,CYP26B1
paraoxon,S01EB10,9606.ENSP00000319859,CYP4F11
clofibrate,C10AB01,9606.ENSP00000333946,COQ6
diclofenac,D11AX18 M01AB05 M02AA15 S01BC03,9606.ENSP00000333946,COQ6
clemastine,D04AA14 R06AA04,9606.ENSP00000347299,ENSP00000347299
thalidomide,L04AX02,9606.ENSP00000228534,IL23A
diacerein,M01AX21,9606.ENSP00000338624,TASP1
troglitazone,A10BG01,9606.ENSP00000259562,NFHEV
tienilic acid,C03CC02,9606.ENSP00000228606,CYP27B1
rapamycin,L04AA10,9606.ENSP00000262947,IL25
